 1.537704  0.000000e+00  0.000000e+00
 1.568704  0.000000e+00  0.000000e+00
 1.600704  0.000000e+00  0.000000e+00
 1.631704  0.000000e+00  0.000000e+00
 1.662704  0.000000e+00  0.000000e+00
 1.694704  0.000000e+00  0.000000e+00
 1.725704  0.000000e+00  0.000000e+00
 1.757704  0.000000e+00  0.000000e+00
 1.788704  0.000000e+00  0.000000e+00
 1.819704  0.000000e+00  0.000000e+00
 1.851704  0.000000e+00  0.000000e+00
 1.882704  0.000000e+00  0.000000e+00
 1.914704  0.000000e+00  0.000000e+00
 1.945704  0.000000e+00  0.000000e+00
 1.977704  0.000000e+00  0.000000e+00
 2.008704  0.000000e+00  0.000000e+00
 2.039704  0.000000e+00  0.000000e+00
 2.071704  0.000000e+00  0.000000e+00
 2.102704  0.000000e+00  0.000000e+00
 2.134704  0.000000e+00  0.000000e+00
 2.165704  0.000000e+00  0.000000e+00
 2.196704  0.000000e+00  0.000000e+00
 2.228704  0.000000e+00  0.000000e+00
 2.259704  0.000000e+00  0.000000e+00
 2.291704  0.000000e+00  0.000000e+00
 2.322704  0.000000e+00  0.000000e+00
 2.354704  0.000000e+00  0.000000e+00
 2.385704  0.000000e+00  0.000000e+00
 2.416704  0.000000e+00  0.000000e+00
 2.448704  0.000000e+00  0.000000e+00
 2.479704  0.000000e+00  0.000000e+00
 2.511704  0.000000e+00  0.000000e+00
 2.542704  0.000000e+00  0.000000e+00
 2.573704  0.000000e+00  0.000000e+00
 2.605704  0.000000e+00  0.000000e+00
 2.636704  0.000000e+00  0.000000e+00
 2.668704  0.000000e+00  0.000000e+00
 2.699704  0.000000e+00  0.000000e+00
 2.730704  0.000000e+00  0.000000e+00
 2.762704  0.000000e+00  0.000000e+00
 2.793704  0.000000e+00  0.000000e+00
 2.825704  0.000000e+00  0.000000e+00
 2.856704  0.000000e+00  0.000000e+00
 2.888704  0.000000e+00  0.000000e+00
 2.919704  0.000000e+00  0.000000e+00
 2.950704  0.000000e+00  0.000000e+00
 2.982704  0.000000e+00  0.000000e+00
 3.013704  0.000000e+00  0.000000e+00
 3.045704  0.000000e+00  0.000000e+00
 3.076704  0.000000e+00  0.000000e+00
 3.107704  0.000000e+00  0.000000e+00
 3.139704  0.000000e+00  0.000000e+00
 3.170704  0.000000e+00  0.000000e+00
 3.202704  0.000000e+00  0.000000e+00
 3.233704  0.000000e+00  0.000000e+00
 3.265704  0.000000e+00  0.000000e+00
 3.296704  0.000000e+00  0.000000e+00
 3.327704  0.000000e+00  0.000000e+00
 3.359704  0.000000e+00  0.000000e+00
 3.390704  0.000000e+00  0.000000e+00
 3.422704  0.000000e+00  0.000000e+00
 3.453704  0.000000e+00  0.000000e+00
 3.484704  0.000000e+00  0.000000e+00
 3.516704  0.000000e+00  0.000000e+00
 3.547704  0.000000e+00  0.000000e+00
 3.579704  0.000000e+00  0.000000e+00
 3.610704  0.000000e+00  0.000000e+00
 3.642704  0.000000e+00  0.000000e+00
 3.673704  0.000000e+00  0.000000e+00
 3.704704  0.000000e+00  0.000000e+00
 3.736704  0.000000e+00  0.000000e+00
 3.767704  0.000000e+00  0.000000e+00
 3.799704  0.000000e+00  0.000000e+00
 3.830704  0.000000e+00  0.000000e+00
 3.861704  0.000000e+00  0.000000e+00
 3.893704  0.000000e+00  0.000000e+00
 3.924704  0.000000e+00  0.000000e+00
 3.956704  0.000000e+00  0.000000e+00
 3.987704  0.000000e+00  0.000000e+00
 4.019704  0.000000e+00  0.000000e+00
 4.050704  0.000000e+00  0.000000e+00
 4.081704  0.000000e+00  0.000000e+00
 4.113704  0.000000e+00  0.000000e+00
 4.144704  0.000000e+00  0.000000e+00
 4.176704  0.000000e+00  0.000000e+00
 4.207704  0.000000e+00  0.000000e+00
 4.238704  0.000000e+00  0.000000e+00
 4.270704  0.000000e+00  0.000000e+00
 4.301704  0.000000e+00  0.000000e+00
 4.333704  0.000000e+00  0.000000e+00
 4.364704  0.000000e+00  0.000000e+00
 4.396704  0.000000e+00  0.000000e+00
 4.427704  0.000000e+00  0.000000e+00
 4.458704  0.000000e+00  0.000000e+00
 4.490704  0.000000e+00  0.000000e+00
 4.521704  0.000000e+00  0.000000e+00
 4.553704  0.000000e+00  0.000000e+00
 4.584704  0.000000e+00  0.000000e+00
 4.615704  0.000000e+00  0.000000e+00
 4.647704  0.000000e+00  0.000000e+00
 4.678704  0.000000e+00  0.000000e+00
 4.710704  0.000000e+00  0.000000e+00
 4.741704  0.000000e+00  0.000000e+00
 4.773704  0.000000e+00  0.000000e+00
 4.804704  0.000000e+00  0.000000e+00
 4.835704  0.000000e+00  0.000000e+00
 4.867704  0.000000e+00  0.000000e+00
 4.898704  0.000000e+00  0.000000e+00
 4.930704  0.000000e+00  0.000000e+00
 4.961704  0.000000e+00  0.000000e+00
 4.992704  0.000000e+00  0.000000e+00
 5.024704  0.000000e+00  0.000000e+00
 5.055704  0.000000e+00  0.000000e+00
 5.087704  0.000000e+00  0.000000e+00
 5.118704  0.000000e+00  0.000000e+00
 5.149704  0.000000e+00  0.000000e+00
 5.181704  0.000000e+00  0.000000e+00
 5.212704  0.000000e+00  0.000000e+00
 5.244704  0.000000e+00  0.000000e+00
 5.275704  0.000000e+00  0.000000e+00
 5.307704  0.000000e+00  0.000000e+00
 5.338704  0.000000e+00  0.000000e+00
 5.369704  0.000000e+00  0.000000e+00
 5.401704  0.000000e+00  0.000000e+00
 5.432704  0.000000e+00  0.000000e+00
 5.464704  0.000000e+00  0.000000e+00
 5.495704  0.000000e+00  0.000000e+00
 5.526704  0.000000e+00  0.000000e+00
 5.558704  0.000000e+00  0.000000e+00
 5.589704  0.000000e+00  0.000000e+00
 5.621704  0.000000e+00  0.000000e+00
 5.652704  0.000000e+00  0.000000e+00
 5.684704  0.000000e+00  0.000000e+00
 5.715704  0.000000e+00  0.000000e+00
 5.746704  0.000000e+00  0.000000e+00
 5.778704  0.000000e+00  0.000000e+00
 5.809704  0.000000e+00  0.000000e+00
 5.841704  0.000000e+00  0.000000e+00
 5.872704  0.000000e+00  0.000000e+00
 5.903704  0.000000e+00  0.000000e+00
 5.935704  0.000000e+00  0.000000e+00
 5.966704  0.000000e+00  0.000000e+00
 5.998704  0.000000e+00  0.000000e+00
 6.029704  0.000000e+00  0.000000e+00
 6.061704  0.000000e+00  0.000000e+00
 6.092704  0.000000e+00  0.000000e+00
 6.123704  0.000000e+00  0.000000e+00
 6.155704  0.000000e+00  0.000000e+00
 6.186704  0.000000e+00  0.000000e+00
 6.218704  0.000000e+00  0.000000e+00
 6.249704  0.000000e+00  0.000000e+00
 6.280704  0.000000e+00  0.000000e+00
 6.312704  0.000000e+00  0.000000e+00
 6.343704  0.000000e+00  0.000000e+00
 6.375704  0.000000e+00  0.000000e+00
 6.406704  0.000000e+00  0.000000e+00
 6.438704  0.000000e+00  0.000000e+00
 6.469704  0.000000e+00  0.000000e+00
 6.500704  0.000000e+00  0.000000e+00
 6.532704  0.000000e+00  0.000000e+00
 6.563704  0.000000e+00  0.000000e+00
 6.595704  0.000000e+00  0.000000e+00
 6.626704  0.000000e+00  0.000000e+00
 6.657704  0.000000e+00  0.000000e+00
 6.689704  0.000000e+00  0.000000e+00
 6.720704  0.000000e+00  0.000000e+00
 6.752704  0.000000e+00  0.000000e+00
 6.783704  0.000000e+00  0.000000e+00
 6.815704  0.000000e+00  0.000000e+00
 6.846704  0.000000e+00  0.000000e+00
 6.877704  0.000000e+00  0.000000e+00
 6.909704  0.000000e+00  0.000000e+00
 6.940704  0.000000e+00  0.000000e+00
 6.972704  0.000000e+00  0.000000e+00
 7.003704  0.000000e+00  0.000000e+00
 7.034704  0.000000e+00  0.000000e+00
 7.066704  0.000000e+00  0.000000e+00
 7.097704  0.000000e+00  0.000000e+00
 7.129704  0.000000e+00  0.000000e+00
 7.160704  0.000000e+00  0.000000e+00
 7.192704  0.000000e+00  0.000000e+00
 7.223704  0.000000e+00  0.000000e+00
 7.254704  0.000000e+00  0.000000e+00
 7.286704  0.000000e+00  0.000000e+00
 7.317704  0.000000e+00  0.000000e+00
 7.349704  2.650000e-14  0.000000e+00
 7.380704  1.491000e-07  0.000000e+00
 7.411704  6.859000e-03  1.847000e-09
 7.443704  3.080000e+00  3.838000e-04
 7.474704  2.307000e+01  7.211000e-01
 7.506704  5.644000e+00  1.796000e+01
 7.537704  2.653000e-02  1.291000e+01
 7.568704  1.286000e-06  2.329000e-01
 7.600704  5.230000e-13  4.967000e-05
 7.631704  0.000000e+00  9.253000e-11
 7.663704  0.000000e+00  0.000000e+00
 7.694704  1.025000e-13  0.000000e+00
 7.726704  3.948000e-07  0.000000e+00
 7.757704  1.271000e-02  0.000000e+00
 7.788704  4.089000e+00  0.000000e+00
 7.820704  2.334000e+01  0.000000e+00
 7.851704  8.584000e+00  2.016000e-09
 7.883704  6.239000e+01  5.822000e-04
 7.914704  2.883000e+01  1.532000e+00
 7.945704  1.993000e+01  5.858000e+01
 7.977704  4.115000e+01  9.066000e+01
 8.008704  2.656000e+00  8.382000e+00
 8.040704  2.466000e-03  4.968000e+00
 8.071704  2.153000e-08  2.327000e+01
 8.103704  1.429000e-04  3.588000e+00
 8.134704  6.821000e-01  9.534000e-03
 8.165704  3.843000e+01  2.503000e-07
 8.197704  5.417000e+01  5.654000e-14
 8.228704  2.208000e+00  0.000000e+00
 8.260704  1.238000e-03  0.000000e+00
 8.291704  2.103000e-01  2.710000e-11
 8.322704  1.248000e+01  3.087000e-05
 8.354704  1.835000e+01  3.086000e-01
 8.385704  2.647000e+00  3.456000e+01
 8.417704  4.397000e+01  8.595000e+01
 8.448704  6.930000e+01  4.363000e+01
 8.480704  1.213000e+01  1.112000e+02
 8.511704  5.880000e-02  1.085000e+01
 8.542704  3.034000e-06  1.678000e-02
 8.574704  1.315000e-12  2.526000e-07
 8.605704  0.000000e+00  3.181000e-14
 8.637704  0.000000e+00  0.000000e+00
 8.668704  0.000000e+00  0.000000e+00
 8.699704  0.000000e+00  0.000000e+00
 8.731704  0.000000e+00  0.000000e+00
 8.762704  0.000000e+00  0.000000e+00
 8.794704  0.000000e+00  0.000000e+00
 8.825704  0.000000e+00  0.000000e+00
 8.857704  0.000000e+00  0.000000e+00
 8.888704  0.000000e+00  0.000000e+00
