0.5 -2.6316650410
0.6 -2.7603052211
0.7 -2.8206165888
0.8 -2.8462312402
0.9 -2.8540437381
1.0 -2.8529210798
1.1 -2.8477156653
1.2 -2.8410973240
1.3 -2.8344684178
1.4 -2.8284981612
1.5 -2.8234497540
1.6 -2.8193691280
1.7 -2.8161880233
1.8 -2.8137822247
1.9 -2.8120080201
2.0 -2.8107258354
2.1 -2.8098137601
2.2 -2.8091728712
2.3 -2.8087269583
2.4 -2.8084193471
2.5 -2.8082088465
2.6 -2.8080659505
2.7 -2.8079697313
2.8 -2.8079054660
2.9 -2.8078628825
3.0 -2.8078348796
