0.5 -0.3244070416
0.6 -0.4342986422
0.7 -0.4981583281
0.8 -0.5352213817
0.9 -0.5560357448
1.0 -0.5666729730
1.1 -0.5707962136
1.2 -0.5707545063
1.3 -0.5681345874
1.4 -0.5640305878
1.5 -0.5591912050
2.0 -0.5364260461
2.5 -0.5248225004
3.0 -0.5220212390
3.5 -0.5234686171
4.0 -0.5263689283
5.0 -0.5321307651
6.0 -0.5364579309
7.0 0.0000000000
8.0 0.0000000000
9.0 0.0000000000
10.0 0.0000000000
