0.5 -3.9066430328
0.6 -4.5255180478
0.7 -4.8996745494
0.8 -5.1327857580
0.9 -5.2810988330
1.0 -5.3763519965
1.1 -5.4376779895
1.2 -5.4771320193
1.3 -5.5024248849
1.4 -5.5185226770
1.5 -5.5286546911
1.6 -5.5349399759
1.7 -5.5387719612
1.8 -5.5410608260
1.9 -5.5423937461
2.0 -5.5431442946
2.1 -5.5435470999
2.2 -5.5437476965
2.3 -5.5438350476
2.4 -5.5438624001
2.5 -5.5438606894
2.6 -5.5438470803
2.7 -5.5438305121
2.8 -5.5438151401
2.9 -5.5438025202
3.0 -5.5437929004
