0.5 -2.6057178234
0.6 -2.7373524001
0.7 -2.8002858569
0.8 -2.8280158301
0.9 -2.8373115260
1.0 -2.8369683334
1.1 -2.8318345327
1.2 -2.8246360075
1.3 -2.8168726924
1.4 -2.8093358296
1.5 -2.8024238467
1.6 -2.7963217947
1.7 -2.7910932661
1.8 -2.7867264689
1.9 -2.7831613457
2.0 -2.7803098650
2.1 -2.7780722283
2.2 -2.7763487559
2.3 -2.7750468030
2.4 -2.7740836752
2.5 -2.7733873835
2.6 -2.7728955888
2.7 -2.7725559675
2.8 -2.7723258889
2.9 -2.7721721643
3.0 -2.7720709820
