0 -277.1916210226
10 -277.1921557536
20 -277.1937983543
30 -277.1962633877
40 -277.1989761092
50 -277.2014868733
60 -277.2032298015
70 -277.2039859693
80 -277.2038705675
90 -277.2031126255
100 -277.2021618265
110 -277.2013582707
120 -277.2010215715
130 -277.2013627989
140 -277.2022256951
150 -277.2033714206
160 -277.2044746177
170 -277.2053508341
180 -277.2056739682
