0.5 -3.9337990144
0.6 -4.5607257123
0.7 -4.9416301427
0.8 -5.1805093209
0.9 -5.3337161671
1.0 -5.4330204427
1.1 -5.4976126177
1.2 -5.5396497509
1.3 -5.5669666572
1.4 -5.5846498704
1.5 -5.5960301789
1.6 -5.6033047153
1.7 -5.6079239538
1.8 -5.6108391748
1.9 -5.6126678767
2.0 -5.6138071659
2.1 -5.6145109658
2.2 -5.6149412478
2.3 -5.6152011435
2.4 -5.6153560532
2.5 -5.6154471204
2.6 -5.6154999223
2.7 -5.6155301272
2.8 -5.6155471805
2.9 -5.6155566857
3.0 -5.6155619158
