0.5 -0.3521738948
0.6 -0.4602519421
0.7 -0.5218855395
0.8 -0.5563545028
0.9 -0.5742460019
1.0 -0.5816669674
1.1 -0.5823201834
1.2 -0.5786040701
1.3 -0.5721641062
1.4 -0.5641578389
1.5 -0.5553960758
2.0 -0.5143334411
2.5 -0.4884764141
3.0 -0.4755090335
3.5 -0.4698614193
4.0 -0.4676910964
5.0 -0.4666806007
6.0 -0.4665871697
7.0 -0.4665820024
8.0 -0.4665818526
9.0 -0.4665818504
10.0 -0.4665818504
